Crime_ID,Crime_Type,Location,Latitude,Longitude,Date,Time,Severity,Police_Station
10235,Fraud,Puliakulam,10.999763,76.864111,2022-08-10,21:31,1,Puliakulam PS
10236,Sexual Harassment,Somanur,11.131529,76.993003,2022-02-13,04:20,1,Somanur PS
10237,Bribery,Saravanampatti North,11.028347,76.911198,2023-11-18,18:02,3,Saravanampatti North PS
10238,Theft,Annur,11.105817,77.065388,2022-06-20,13:15,2,Annur PS
10239,Forgery,Pothanur,10.970824,77.064498,2022-03-04,16:49,4,Pothanur PS
10240,Chain Snatching,Kovaipudur,10.968652,77.088634,2023-07-25,12:47,2,Kovaipudur PS
10241,Bribery,Ukkadam,11.121733,77.078345,2022-12-02,09:30,4,Ukkadam PS
10242,Sexual Harassment,Othakalmandapam,11.012649,77.011295,2022-04-15,16:07,2,Othakalmandapam PS
10243,Illegal Gambling,Pappampatti,10.922487,76.969868,2023-03-25,00:30,2,Pappampatti PS
10244,Forgery,Velandipalayam,11.032496,76.998237,2023-09-05,01:12,5,Velandipalayam PS
10245,Murder,RS Puram,11.057507,76.996613,2023-03-24,12:21,5,RS Puram PS
10246,Cyber Crime,Pothanur,10.92516,76.933739,2023-02-26,20:52,1,Pothanur PS
10247,Arson,Pappanaickenpalayam,11.084103,76.970893,2023-03-06,23:58,3,Pappanaickenpalayam PS
10248,Arson,RS Puram,10.926551,76.970571,2024-03-01,07:34,3,RS Puram PS
10249,Burglary,Madukkarai,11.1114,77.024673,2022-09-06,00:47,1,Madukkarai PS
10250,Theft,Ondipudur,10.912687,77.025962,2022-12-05,10:10,3,Ondipudur PS
10251,Illegal Gambling,Podanur,10.914669,77.0006,2023-05-26,01:35,1,Podanur PS
10252,Traffic Violation,Sulur,11.012626,77.03218,2023-02-01,10:37,2,Sulur PS
10253,Chain Snatching,Singanallur East,11.008056,76.915394,2022-05-08,21:01,2,Singanallur East PS
10254,Murder,Podanur,10.905895,76.918822,2022-11-07,10:03,1,Podanur PS
10255,Vandalism,Mathampalayam,11.077756,76.863963,2022-02-17,11:03,4,Mathampalayam PS
10256,Murder,Ukkadam,11.010523,76.882735,2024-01-27,01:08,4,Ukkadam PS
10257,Bribery,Puliakulam,11.011739,76.946302,2023-06-01,21:53,2,Puliakulam PS
10258,Traffic Violation,Podanur,10.993788,76.892316,2022-12-05,23:22,1,Podanur PS
10259,Cyber Crime,Keeranatham,10.986284,77.0515,2023-09-18,21:54,3,Keeranatham PS
10260,Sexual Harassment,Kavundampalayam South,11.079783,76.955275,2022-05-09,08:45,3,Kavundampalayam South PS
10261,Cyber Crime,Ondiputhur,10.961783,76.943562,2023-03-05,07:56,5,Ondiputhur PS
10262,Kidnapping,Vadavalli East,10.925366,76.98905,2022-03-04,20:19,5,Vadavalli East PS
10263,Kidnapping,Puliakulam,10.962285,77.069841,2023-09-07,07:49,2,Puliakulam PS
10264,Pickpocketing,Madukkarai,11.013817,76.910791,2022-05-10,08:19,2,Madukkarai PS
10265,Drug Abuse,Keeranatham,10.906626,76.931319,2022-04-21,20:04,5,Keeranatham PS
10266,Traffic Violation,Saibaba Colony,11.114089,77.030843,2022-08-07,16:27,4,Saibaba Colony PS
10267,Kidnapping,Kalapatti,10.980482,76.903455,2022-12-27,13:04,5,Kalapatti PS
10268,Domestic Violence,Perur,10.947111,76.892079,2022-10-31,07:41,4,Perur PS
10269,Pickpocketing,Singanallur East,11.022591,77.046832,2023-11-07,12:32,4,Singanallur East PS
10270,Forgery,Ramanathapuram,11.090529,77.058398,2023-09-26,04:22,3,Ramanathapuram PS
10271,Chain Snatching,Vilankurichi,10.98046,76.87903,2023-06-04,19:53,2,Vilankurichi PS
10272,Kidnapping,Sowdambika Nagar,10.991036,76.991894,2022-10-07,12:33,5,Sowdambika Nagar PS
10273,Pickpocketing,Thondamuthur,11.041323,76.864886,2023-06-04,10:06,5,Thondamuthur PS
10274,Burglary,Idikarai East,10.954232,77.089825,2022-05-12,03:19,4,Idikarai East PS
10275,Domestic Violence,Sulur,10.907884,76.987257,2022-10-03,01:34,1,Sulur PS
10276,Theft,Pollachi,10.908926,76.883646,2022-12-14,07:25,3,Pollachi PS
10277,Robbery,Pappampatti,10.933342,76.900276,2023-01-28,20:57,2,Pappampatti PS
10278,Arson,Mettupalayam,11.01804,77.010802,2023-07-17,03:36,5,Mettupalayam PS
10279,Pickpocketing,Pollachi,11.061985,76.862825,2022-03-23,15:17,2,Pollachi PS
10280,Bribery,Perur,11.038021,77.027519,2023-02-21,10:41,4,Perur PS
10281,Murder,RS Puram,11.138828,77.018299,2023-05-21,04:11,4,RS Puram PS
10282,Cyber Crime,Pollachi,10.992912,76.899874,2024-01-29,18:20,3,Pollachi PS
10283,Forgery,Chinthamanipudur,11.061054,76.97603,2022-01-11,03:42,3,Chinthamanipudur PS
10284,Chain Snatching,Sowripalayam,11.106496,76.927516,2022-06-30,14:52,1,Sowripalayam PS
10285,Cyber Crime,Chinthamanipudur,10.994594,77.09966,2023-10-27,05:38,1,Chinthamanipudur PS
10286,Murder,Vadavalli East,11.147216,77.078612,2023-08-23,11:56,4,Vadavalli East PS
10287,Drug Abuse,Kunniyamuthur,10.991152,77.051186,2022-02-01,13:21,5,Kunniyamuthur PS
10288,Illegal Gambling,Singanallur,10.977056,76.921774,2023-07-05,20:05,1,Singanallur PS
10289,Robbery,Sulur,10.974742,77.017631,2023-11-24,10:33,2,Sulur PS
10290,Murder,Mettupalayam,10.911999,76.974505,2023-07-08,16:35,1,Mettupalayam PS
10291,Pickpocketing,Pappanaickenpalayam,10.928108,76.898164,2022-06-17,23:41,5,Pappanaickenpalayam PS
10292,Sexual Harassment,Podanur,11.122502,76.98427,2023-01-26,08:49,4,Podanur PS
10293,Traffic Violation,Veerakeralam,11.001931,76.90695,2022-04-12,22:24,3,Veerakeralam PS
10294,Fraud,Sitra,11.041803,76.950707,2022-07-16,11:55,5,Sitra PS
10295,Fraud,Pothanur,10.977847,76.974869,2022-11-16,17:36,2,Pothanur PS
10296,Murder,Kovilpalayam,11.059542,76.969737,2023-04-01,03:37,1,Kovilpalayam PS
10297,Illegal Gambling,Sundakkamuthur,10.975183,76.901906,2023-04-15,00:41,4,Sundakkamuthur PS
10298,Theft,Mettupalayam,10.96105,76.983912,2022-01-02,12:37,5,Mettupalayam PS
10299,Theft,Narasimhanaickenpalayam,11.148124,76.856523,2022-03-16,07:30,2,Narasimhanaickenpalayam PS
10300,Drug Abuse,Ganapathy,11.026603,76.991584,2022-07-30,09:41,1,Ganapathy PS
10301,Assault,Nehru Nagar,11.137577,77.047984,2022-10-13,22:38,2,Nehru Nagar PS
10302,Bribery,Vilankurichi,11.062381,77.083992,2022-02-01,21:42,1,Vilankurichi PS
10303,Fraud,Singanallur East,11.005463,76.887303,2024-01-01,10:28,3,Singanallur East PS
10304,Pickpocketing,Sulur,11.086045,76.996009,2022-02-21,05:28,3,Sulur PS
10305,Drug Abuse,Veerakeralam,11.056964,77.04841,2023-12-30,05:19,5,Veerakeralam PS
10306,Vandalism,Sulur,11.074146,76.866451,2023-01-03,18:36,5,Sulur PS
10307,Cyber Crime,Goundampalayam,11.072345,77.089742,2023-12-11,16:20,5,Goundampalayam PS
10308,Illegal Gambling,Ondiputhur,11.082124,76.89644,2023-11-25,04:48,1,Ondiputhur PS
10309,Murder,Kalapatti,10.928373,76.965833,2022-10-12,17:26,1,Kalapatti PS
10310,Theft,Ondiputhur,10.933656,76.885053,2022-03-18,15:26,3,Ondiputhur PS
10311,Burglary,Mettupalayam,11.142468,76.937284,2022-03-06,11:58,3,Mettupalayam PS
10312,Kidnapping,Thudiyalur,10.900775,77.078734,2024-02-04,06:30,3,Thudiyalur PS
10313,Traffic Violation,Gandhipuram,10.903052,76.858209,2023-05-17,15:18,3,Gandhipuram PS
10314,Trespassing,RS Puram,11.026396,77.02885,2022-01-03,20:25,5,RS Puram PS
10315,Vandalism,Cheran Ma Nagar,10.912492,76.9094,2023-09-30,21:53,4,Cheran Ma Nagar PS
10316,Murder,Velandipalayam,11.098758,76.861089,2022-07-22,05:31,2,Velandipalayam PS
10317,Fraud,Townhall,11.033447,76.863232,2023-09-04,15:18,3,Townhall PS
10318,Domestic Violence,Sowripalayam,11.008516,77.027995,2023-05-01,22:49,3,Sowripalayam PS
10319,Pickpocketing,Idigarai,11.078031,76.896336,2023-03-01,14:45,3,Idigarai PS
10320,Kidnapping,Perur,11.033939,77.072316,2023-12-21,16:21,5,Perur PS
10321,Vandalism,Periyanaickenpalayam,10.955884,76.961348,2023-07-07,02:05,5,Periyanaickenpalayam PS
10322,Illegal Gambling,Ondipudur,10.969128,76.867076,2022-10-18,12:04,2,Ondipudur PS
10323,Traffic Violation,Kalapatti,11.004734,76.993045,2023-12-10,22:16,2,Kalapatti PS
10324,Drug Abuse,Kalapatti,11.068547,76.96927,2023-07-28,03:02,1,Kalapatti PS
10325,Cyber Crime,Singanallur East,10.914398,76.987103,2022-06-18,15:49,3,Singanallur East PS
10326,Drug Abuse,Vadavalli,10.963571,76.955569,2023-04-15,02:07,1,Vadavalli PS
10327,Vandalism,Kavundampalayam,11.147093,76.925874,2023-08-07,14:37,3,Kavundampalayam PS
10328,Robbery,Townhall,11.066832,76.933974,2022-11-06,14:32,3,Townhall PS
10329,Pickpocketing,Saibaba Colony,11.100273,76.942544,2022-01-30,20:01,1,Saibaba Colony PS
10330,Sexual Harassment,Annur,11.016623,77.085284,2022-08-07,15:04,2,Annur PS
10331,Pickpocketing,Madukkarai,10.927472,76.913832,2022-02-08,09:27,2,Madukkarai PS
10332,Theft,Pappampatti,10.914327,76.98487,2023-11-04,20:45,1,Pappampatti PS
10333,Trespassing,Pothanur,11.089856,76.856043,2022-11-10,09:23,3,Pothanur PS
10334,Chain Snatching,Kuniamuthur,11.115595,76.925895,2023-09-26,03:32,2,Kuniamuthur PS
10335,Assault,Kurichi,11.112503,76.940841,2022-10-12,22:24,3,Kurichi PS
10336,Pickpocketing,Pollachi,10.913349,77.030226,2022-03-15,08:42,2,Pollachi PS
10337,Assault,Annur,11.05351,77.088816,2023-11-21,19:28,5,Annur PS
10338,Sexual Harassment,Saibaba Colony,11.05272,76.915951,2023-05-16,21:38,1,Saibaba Colony PS
10339,Assault,Saravanampatti,11.024842,77.02229,2022-10-04,07:36,5,Saravanampatti PS
10340,Arson,Kovilpalayam,10.971347,76.882857,2023-04-06,01:52,1,Kovilpalayam PS
10341,Cyber Crime,Gandhipuram,10.911466,77.05218,2022-01-12,23:11,4,Gandhipuram PS
10342,Vandalism,Veerakeralam,11.094934,76.885959,2022-02-28,03:24,2,Veerakeralam PS
10343,Trespassing,Periyanaickenpalayam,10.955391,76.956258,2022-05-22,15:03,5,Periyanaickenpalayam PS
10344,Assault,RS Puram,11.115873,76.998991,2024-03-08,00:29,2,RS Puram PS
10345,Cyber Crime,Sulur,11.145708,76.913139,2022-04-14,12:34,5,Sulur PS
10346,Fraud,Townhall,11.043626,77.030621,2022-02-17,17:11,1,Townhall PS
10347,Murder,Othakalmandapam,10.97395,76.934023,2023-03-23,08:50,1,Othakalmandapam PS
10348,Drug Abuse,RS Puram,10.990072,76.994919,2022-03-15,02:44,4,RS Puram PS
10349,Robbery,Keeranatham,11.070123,77.012362,2023-12-12,06:28,4,Keeranatham PS
10350,Robbery,Pothanur,11.047486,77.049865,2023-07-28,17:41,2,Pothanur PS
10351,Cyber Crime,Thennampalayam,10.926838,76.866103,2022-08-04,17:23,2,Thennampalayam PS
10352,Fraud,Thondamuthur,11.078837,76.877789,2022-06-22,15:31,5,Thondamuthur PS
10353,Pickpocketing,Thondamuthur,10.92004,76.940177,2023-01-03,09:02,3,Thondamuthur PS
10354,Murder,Mathampalayam,11.017869,76.968365,2022-09-23,14:33,2,Mathampalayam PS
10355,Sexual Harassment,Kunniyamuthur,11.13761,77.074012,2022-04-28,00:12,1,Kunniyamuthur PS
10356,Drug Abuse,Thennampalayam,10.964798,76.894136,2022-04-11,16:50,2,Thennampalayam PS
10357,Cyber Crime,Kovaipudur,11.051685,76.861276,2022-02-28,01:54,4,Kovaipudur PS
10358,Kidnapping,Vilankurichi,11.016382,76.922183,2023-01-10,07:59,1,Vilankurichi PS
10359,Cyber Crime,Pothanur,10.942526,76.9931,2023-02-12,22:47,4,Pothanur PS
10360,Burglary,Pappanaickenpalayam,11.043204,76.894757,2022-08-06,07:32,5,Pappanaickenpalayam PS
10361,Robbery,Annur,10.934143,76.992928,2023-06-09,11:01,5,Annur PS
10362,Kidnapping,Vadavalli East,11.14408,76.884635,2023-07-01,07:54,4,Vadavalli East PS
10363,Robbery,Puliakulam,11.045211,77.099259,2023-06-05,04:32,2,Puliakulam PS
10364,Burglary,Mettupalayam,11.029339,77.089309,2023-03-02,17:47,3,Mettupalayam PS
10365,Pickpocketing,Ramanathapuram,11.048297,76.875626,2022-08-30,09:03,2,Ramanathapuram PS
10366,Bribery,Ukkadam,11.013177,77.09193,2022-12-29,03:40,3,Ukkadam PS
10367,Bribery,Vadavalli,11.002026,76.933198,2022-12-17,18:01,4,Vadavalli PS
10368,Traffic Violation,Pappampatti,11.005571,76.878533,2022-04-07,23:15,4,Pappampatti PS
10369,Traffic Violation,Chinniampalayam,10.935705,77.022406,2023-11-06,16:14,3,Chinniampalayam PS
10370,Illegal Gambling,Mathampalayam,11.108289,76.899637,2023-08-20,17:07,4,Mathampalayam PS
10371,Drug Abuse,Race Course,10.948218,76.999041,2023-02-26,13:50,5,Race Course PS
10372,Domestic Violence,Kavundampalayam South,11.042466,76.860994,2022-10-28,01:41,3,Kavundampalayam South PS
10373,Domestic Violence,Kunniyamuthur,10.913355,76.94324,2022-04-26,04:08,2,Kunniyamuthur PS
10374,Traffic Violation,Sulur,10.959139,77.020828,2023-11-21,06:20,2,Sulur PS
10375,Illegal Gambling,Sowripalayam,11.140252,76.929124,2022-12-19,08:42,3,Sowripalayam PS
10376,Bribery,Eachanari,10.953034,76.960856,2022-12-15,03:35,1,Eachanari PS
10377,Assault,Pollachi,10.991674,76.866734,2022-09-17,04:56,5,Pollachi PS
10378,Burglary,Pothanur,11.139067,77.062015,2022-11-16,14:49,1,Pothanur PS
10379,Domestic Violence,Sowdambika Nagar,11.08902,76.956608,2023-12-27,07:58,4,Sowdambika Nagar PS
10380,Robbery,Peelamedu,11.016252,76.867282,2023-10-28,16:53,4,Peelamedu PS
10381,Vandalism,Sowdambika Nagar,11.020504,76.911412,2022-12-30,09:01,2,Sowdambika Nagar PS
10382,Pickpocketing,Saibaba Colony,10.927742,77.013408,2022-07-04,22:39,3,Saibaba Colony PS
10383,Pickpocketing,Thondamuthur,11.081907,76.984589,2022-08-10,00:07,4,Thondamuthur PS
10384,Arson,Saibaba Colony,10.967967,76.856777,2023-04-21,05:28,5,Saibaba Colony PS
10385,Arson,Somanur,10.906923,76.9476,2023-04-13,18:53,3,Somanur PS
10386,Illegal Gambling,Vellalore,11.029406,76.884104,2022-08-10,16:30,1,Vellalore PS
10387,Trespassing,Puliakulam,11.10747,77.065197,2023-11-24,20:36,4,Puliakulam PS
10388,Robbery,Ganapathy,10.940887,76.894382,2024-01-11,06:24,4,Ganapathy PS
10389,Domestic Violence,RS Puram,10.951018,77.049272,2024-02-08,07:06,4,RS Puram PS
10390,Theft,Somanur,11.05647,76.933659,2023-05-27,06:57,3,Somanur PS
10391,Cyber Crime,Udayampalayam,11.007778,76.999703,2022-09-03,23:01,3,Udayampalayam PS
10392,Burglary,Thondamuthur,11.048881,76.880039,2022-04-05,09:26,4,Thondamuthur PS
10393,Forgery,Pollachi,10.957112,77.05365,2023-04-12,19:03,1,Pollachi PS
10394,Traffic Violation,Kavundampalayam South,11.009975,76.927936,2022-03-25,12:27,3,Kavundampalayam South PS
10395,Domestic Violence,Annur,10.964612,76.97154,2022-12-28,06:19,2,Annur PS
10396,Chain Snatching,Eachanari,11.029682,77.033851,2022-03-15,14:41,3,Eachanari PS
10397,Forgery,Ramanathapuram,10.95768,76.864661,2022-07-24,11:40,1,Ramanathapuram PS
10398,Forgery,Vadavalli East,11.064496,77.037897,2022-07-11,06:58,3,Vadavalli East PS
10399,Pickpocketing,Kurichi,11.067836,77.021721,2023-05-29,17:36,2,Kurichi PS
10400,Traffic Violation,Townhall,11.035928,77.016701,2022-12-09,20:39,4,Townhall PS
10401,Theft,Saravanampatti North,10.904117,77.054379,2022-05-24,10:52,4,Saravanampatti North PS
10402,Murder,Kalveerampalayam,10.980408,76.913753,2023-11-13,16:06,4,Kalveerampalayam PS
10403,Vandalism,Kalapatti,11.139352,76.912052,2023-11-08,08:46,4,Kalapatti PS
10404,Illegal Gambling,Kavundampalayam South,11.048739,76.868292,2022-03-28,21:31,1,Kavundampalayam South PS
10405,Robbery,Chinthamanipudur,11.066949,76.925557,2022-09-18,19:02,3,Chinthamanipudur PS
10406,Arson,Annur,11.02274,76.947778,2022-09-29,05:18,2,Annur PS
10407,Chain Snatching,Podanur,11.133496,76.926494,2023-12-15,20:11,5,Podanur PS
10408,Traffic Violation,Thudiyalur,10.988511,76.903756,2023-01-27,03:59,1,Thudiyalur PS
10409,Kidnapping,Podanur,11.088529,77.099666,2023-10-08,08:30,5,Podanur PS
10410,Cyber Crime,Perur,11.08955,77.011811,2022-08-20,11:16,5,Perur PS
10411,Traffic Violation,Cheran Ma Nagar,10.97391,76.93059,2023-12-24,10:24,4,Cheran Ma Nagar PS
10412,Vandalism,Pappanaickenpalayam,11.137397,77.093218,2023-06-12,10:15,4,Pappanaickenpalayam PS
10413,Fraud,Madukkarai,11.14214,77.035047,2023-11-25,21:35,3,Madukkarai PS
10414,Theft,Sundarapuram,11.062785,77.045369,2022-06-07,10:39,3,Sundarapuram PS
10415,Trespassing,Ramanathapuram,11.106922,76.877936,2022-10-29,11:30,5,Ramanathapuram PS
10416,Robbery,Sundarapuram,11.124045,76.879213,2022-01-08,11:01,2,Sundarapuram PS
10417,Illegal Gambling,Kalapatti,11.052126,77.020405,2022-09-17,01:23,3,Kalapatti PS
10418,Robbery,Malumichampatti,10.972252,77.096329,2023-02-10,08:07,1,Malumichampatti PS
10419,Vandalism,Kovilpalayam,10.976751,76.969835,2022-04-07,00:22,2,Kovilpalayam PS
10420,Domestic Violence,Gandhipuram,11.1388,76.897874,2023-06-05,20:33,2,Gandhipuram PS
10421,Chain Snatching,Saravanampatti,11.08103,76.981469,2023-02-24,22:47,2,Saravanampatti PS
10422,Assault,Karumathampatti,10.977805,76.942032,2023-04-25,02:32,3,Karumathampatti PS
10423,Theft,Keeranatham,10.931459,77.0658,2022-08-15,15:20,5,Keeranatham PS
10424,Chain Snatching,Mettupalayam,11.011428,76.975753,2023-05-13,18:50,4,Mettupalayam PS
10425,Arson,Kovaipudur,11.025105,77.054418,2023-09-04,22:45,5,Kovaipudur PS
10426,Theft,Ganapathy,10.924199,76.938578,2023-11-03,11:59,1,Ganapathy PS
10427,Murder,RS Puram,11.000374,76.924493,2023-08-23,09:52,2,RS Puram PS
10428,Bribery,Eachanari,11.068641,77.004264,2022-10-23,15:23,4,Eachanari PS
10429,Drug Abuse,Othakalmandapam,10.923207,77.019088,2023-11-24,21:24,4,Othakalmandapam PS
10430,Cyber Crime,Cheran Ma Nagar,11.119461,76.945647,2023-03-30,21:06,3,Cheran Ma Nagar PS
10431,Robbery,Saravanampatti,11.038041,76.868024,2022-01-17,01:14,5,Saravanampatti PS
10432,Pickpocketing,Sundarapuram,10.962753,77.014377,2022-12-19,12:57,3,Sundarapuram PS
10433,Sexual Harassment,Peelamedu,10.917426,77.01208,2022-10-13,05:39,3,Peelamedu PS
10434,Assault,Kunniyamuthur,11.102928,76.900975,2022-07-26,16:48,3,Kunniyamuthur PS
10435,Forgery,Vilankurichi,10.913656,76.902962,2022-03-17,21:22,3,Vilankurichi PS
10436,Theft,Sulur,10.965739,76.953035,2022-03-13,10:45,1,Sulur PS
10437,Kidnapping,Race Course,10.94957,76.998187,2022-09-11,16:58,4,Race Course PS
10438,Fraud,Kovilpalayam,10.954928,77.08213,2024-02-27,01:14,4,Kovilpalayam PS
10439,Assault,Cheran Ma Nagar,10.91541,76.980945,2022-12-28,11:23,2,Cheran Ma Nagar PS
10440,Kidnapping,Mathampalayam,11.017416,76.90634,2022-01-17,12:00,1,Mathampalayam PS
10441,Kidnapping,Othakalmandapam,10.992527,76.894245,2022-02-15,17:59,3,Othakalmandapam PS
10442,Robbery,Keeranatham,10.951794,76.90964,2023-10-07,16:52,2,Keeranatham PS
10443,Vandalism,Singanallur,10.971946,76.852765,2023-12-04,13:14,1,Singanallur PS
10444,Pickpocketing,Sowdambika Nagar,10.946314,77.066107,2022-03-31,16:21,2,Sowdambika Nagar PS
10445,Domestic Violence,Periyanaickenpalayam,10.995943,76.953321,2022-12-30,03:46,5,Periyanaickenpalayam PS
10446,Illegal Gambling,Vilankurichi,11.118885,76.853633,2022-11-15,16:27,3,Vilankurichi PS
10447,Drug Abuse,Karumathampatti,11.113096,76.915584,2024-02-03,01:21,4,Karumathampatti PS
10448,Cyber Crime,Pothanur,11.025534,76.862409,2022-12-22,13:45,2,Pothanur PS
10449,Drug Abuse,Vilankurichi,10.922655,76.853894,2023-05-23,01:40,1,Vilankurichi PS
10450,Burglary,Podanur,11.099151,77.034124,2023-06-16,13:17,1,Podanur PS
10451,Theft,Kavundampalayam,10.963115,77.070208,2022-01-30,01:40,3,Kavundampalayam PS
10452,Traffic Violation,Saravanampatti,10.955207,76.942136,2022-02-19,19:26,2,Saravanampatti PS
10453,Domestic Violence,Nehru Nagar,10.987846,76.974231,2023-03-08,22:49,5,Nehru Nagar PS
10454,Robbery,Sowdambika Nagar,11.044207,77.061371,2022-07-22,01:11,2,Sowdambika Nagar PS
10455,Pickpocketing,Goundampalayam,11.079772,76.863454,2022-04-21,09:29,4,Goundampalayam PS
10456,Traffic Violation,Narasimhanaickenpalayam,10.9116,76.926154,2023-01-03,05:30,3,Narasimhanaickenpalayam PS
10457,Bribery,Kunniyamuthur,10.914139,76.868526,2022-03-29,03:19,2,Kunniyamuthur PS
10458,Trespassing,Udayampalayam,11.001678,77.02349,2024-01-07,19:52,5,Udayampalayam PS
10459,Domestic Violence,Idigarai,11.038537,76.932303,2023-11-15,09:35,5,Idigarai PS
10460,Illegal Gambling,Mettupalayam,10.906704,77.071941,2023-12-05,17:11,3,Mettupalayam PS
10461,Illegal Gambling,Pollachi,10.960728,77.004136,2022-10-12,09:06,4,Pollachi PS
10462,Drug Abuse,Peelamedu Pudur,11.027156,77.088847,2022-06-29,05:43,3,Peelamedu Pudur PS
10463,Traffic Violation,Keeranatham,10.909535,76.875352,2023-03-28,02:43,4,Keeranatham PS
10464,Illegal Gambling,Vadavalli,10.946656,77.062102,2023-05-22,20:51,1,Vadavalli PS
10465,Murder,Kavundampalayam South,10.901425,77.018217,2022-12-23,22:50,1,Kavundampalayam South PS
10466,Traffic Violation,Vilankurichi,11.026274,76.858104,2023-05-05,21:03,3,Vilankurichi PS
10467,Pickpocketing,Malumichampatti,11.147231,77.082493,2023-06-12,08:22,5,Malumichampatti PS
10468,Assault,Kovaipudur,11.052628,77.050974,2022-08-08,20:50,2,Kovaipudur PS
10469,Chain Snatching,Townhall,11.07301,76.946725,2023-10-30,02:31,2,Townhall PS
10470,Assault,RS Puram,11.076584,76.959463,2022-05-14,22:49,1,RS Puram PS
10471,Illegal Gambling,Sundakkamuthur,10.986398,77.06018,2022-08-06,14:15,4,Sundakkamuthur PS
10472,Illegal Gambling,Sundakkamuthur,11.146467,77.097405,2023-12-22,13:38,4,Sundakkamuthur PS
10473,Drug Abuse,Race Course,10.989796,76.900219,2023-04-29,13:30,4,Race Course PS
10474,Murder,Podanur,11.046731,77.010105,2022-02-13,13:33,1,Podanur PS
10475,Drug Abuse,Thondamuthur,10.957794,76.9071,2023-09-04,02:19,2,Thondamuthur PS
10476,Drug Abuse,Vadavalli,10.909532,76.928821,2024-02-28,10:56,5,Vadavalli PS
10477,Domestic Violence,Sowdambika Nagar,10.91419,77.080233,2023-12-06,18:55,5,Sowdambika Nagar PS
10478,Murder,Ganapathy,10.984778,76.878936,2023-02-20,10:15,4,Ganapathy PS
10479,Drug Abuse,Saravanampatti,10.989638,76.975312,2024-03-14,16:30,3,Saravanampatti PS
10480,Pickpocketing,Karumathampatti,11.030606,76.928087,2023-02-05,14:06,4,Karumathampatti PS
10481,Trespassing,Ondiputhur,11.046857,76.858865,2022-02-03,06:56,4,Ondiputhur PS
10482,Trespassing,Pothanur,11.021411,76.88307,2022-03-01,13:44,3,Pothanur PS
10483,Drug Abuse,Vadavalli,10.902177,76.991805,2024-01-12,18:21,2,Vadavalli PS
10484,Arson,Mathampalayam,10.956085,76.851042,2022-06-28,15:57,5,Mathampalayam PS
10485,Domestic Violence,Kavundampalayam South,10.992131,76.974073,2022-04-20,09:48,3,Kavundampalayam South PS
10486,Burglary,Narasimhanaickenpalayam,11.104436,77.038172,2022-10-12,02:07,2,Narasimhanaickenpalayam PS
10487,Assault,Pollachi,10.974704,77.005123,2023-08-13,17:18,5,Pollachi PS
10488,Fraud,Thennampalayam,10.968343,77.0358,2022-11-02,05:48,5,Thennampalayam PS
